forecast_date,target,target_end_date,location,type,quantile,value
2021-10-31,1 wk ahead inc case,2021-11-06,01079,quantile,0.900,286.8615855218129
2021-10-31,1 wk ahead inc case,2021-11-06,01079,quantile,0.975,473.917994830112
2021-10-31,1 wk ahead inc case,2021-11-06,01081,quantile,0.025,49.4122323955668
2021-10-31,1 wk ahead inc case,2021-11-06,01081,quantile,0.100,125.50356774710548
2021-10-31,1 wk ahead inc case,2021-11-06,01081,quantile,0.250,244.2518818076725
2021-10-31,1 wk ahead inc case,2021-11-06,01081,quantile,0.500,487.82320048899817
2021-10-31,1 wk ahead inc case,2021-11-06,01081,point,NA,487.82320048899817
2021-10-31,1 wk ahead inc case,2021-11-06,01081,quantile,0.750,981.5509955252934
2021-10-31,1 wk ahead inc case,2021-11-06,01081,quantile,0.900,1613.8422710519426
2021-10-31,1 wk ahead inc case,2021-11-06,01081,quantile,0.975,3572.7763838134533
2021-10-31,1 wk ahead inc case,2021-11-06,01083,quantile,0.025,75.14008321704945
2021-10-31,1 wk ahead inc case,2021-11-06,01083,quantile,0.100,124.90770493417833
2021-10-31,1 wk ahead inc case,2021-11-06,01083,quantile,0.250,171.4524371082436
2021-10-31,1 wk ahead inc case,2021-11-06,01083,quantile,0.500,237.60608891754336
2021-10-31,1 wk ahead inc case,2021-11-06,01083,point,NA,237.60608891754336
2021-10-31,1 wk ahead inc case,2021-11-06,01083,quantile,0.750,317.5027372556654
2021-10-31,1 wk ahead inc case,2021-11-06,01083,quantile,0.900,402.7206886483132
2021-10-31,1 wk ahead inc case,2021-11-06,01083,quantile,0.975,583.6549961601116
2021-10-31,1 wk ahead inc case,2021-11-06,01085,quantile,0.025,2.343820817594171
2021-10-31,1 wk ahead inc case,2021-11-06,01085,quantile,0.100,5.529786243695666
2021-10-31,1 wk ahead inc case,2021-11-06,01085,quantile,0.250,9.074654388589224
2021-10-31,1 wk ahead inc case,2021-11-06,01085,quantile,0.500,13.850629706681277
2021-10-31,1 wk ahead inc case,2021-11-06,01085,point,NA,13.850629706681277
2021-10-31,1 wk ahead inc case,2021-11-06,01085,quantile,0.750,19.93753307092172
2021-10-31,1 wk ahead inc case,2021-11-06,01085,quantile,0.900,26.83425474407548
2021-10-31,1 wk ahead inc case,2021-11-06,01085,quantile,0.975,42.95030636548165
2021-10-31,1 wk ahead inc case,2021-11-06,01087,quantile,0.025,19.459787090399328
2021-10-31,1 wk ahead inc case,2021-11-06,01087,quantile,0.100,32.09498921463178
2021-10-31,1 wk ahead inc case,2021-11-06,01087,quantile,0.250,44.24842169233872
2021-10-31,1 wk ahead inc case,2021-11-06,01087,quantile,0.500,61.953704837483066
2021-10-31,1 wk ahead inc case,2021-11-06,01087,point,NA,61.953704837483066
2021-10-31,1 wk ahead inc case,2021-11-06,01087,quantile,0.750,83.10708719127516
2021-10-31,1 wk ahead inc case,2021-11-06,01087,quantile,0.900,104.21625061375862
2021-10-31,1 wk ahead inc case,2021-11-06,01087,quantile,0.975,148.98854815604065
2021-10-31,1 wk ahead inc case,2021-11-06,01089,quantile,0.025,139.1645565456947
2021-10-31,1 wk ahead inc case,2021-11-06,01089,quantile,0.100,217.9201417935057
2021-10-31,1 wk ahead inc case,2021-11-06,01089,quantile,0.250,280.6049646603239
2021-10-31,1 wk ahead inc case,2021-11-06,01089,quantile,0.500,363.5641569722973
2021-10-31,1 wk ahead inc case,2021-11-06,01089,point,NA,363.5641569722973
2021-10-31,1 wk ahead inc case,2021-11-06,01089,quantile,0.750,459.3318761281389
2021-10-31,1 wk ahead inc case,2021-11-06,01089,quantile,0.900,577.7123365466834
2021-10-31,1 wk ahead inc case,2021-11-06,01089,quantile,0.975,838.1206215625676
2021-10-31,1 wk ahead inc case,2021-11-06,01091,quantile,0.025,9.390683082113728
2021-10-31,1 wk ahead inc case,2021-11-06,01091,quantile,0.100,13.684025195311971
2021-10-31,1 wk ahead inc case,2021-11-06,01091,quantile,0.250,16.713788782394964
2021-10-31,1 wk ahead inc case,2021-11-06,01091,quantile,0.500,20.8052430079469
2021-10-31,1 wk ahead inc case,2021-11-06,01091,point,NA,20.8052430079469
2021-10-31,1 wk ahead inc case,2021-11-06,01091,quantile,0.750,25.14898785276232
2021-10-31,1 wk ahead inc case,2021-11-06,01091,quantile,0.900,30.322209662844248
2021-10-31,1 wk ahead inc case,2021-11-06,01091,quantile,0.975,42.10951586646496
2021-10-31,1 wk ahead inc case,2021-11-06,01093,quantile,0.025,15.111356462405986
2021-10-31,1 wk ahead inc case,2021-11-06,01093,quantile,0.100,32.3794629878314
2021-10-31,1 wk ahead inc case,2021-11-06,01093,quantile,0.250,55.22561008353741
2021-10-31,1 wk ahead inc case,2021-11-06,01093,quantile,0.500,95.5359879266046
2021-10-31,1 wk ahead inc case,2021-11-06,01093,point,NA,95.5359879266046
2021-10-31,1 wk ahead inc case,2021-11-06,01093,quantile,0.750,162.31221381561127
2021-10-31,1 wk ahead inc case,2021-11-06,01093,quantile,0.900,239.5294764750339
2021-10-31,1 wk ahead inc case,2021-11-06,01093,quantile,0.975,435.216646353862
2021-10-31,1 wk ahead inc case,2021-11-06,01095,quantile,0.025,36.604596240397534
2021-10-31,1 wk ahead inc case,2021-11-06,01095,quantile,0.100,67.54905839411573
2021-10-31,1 wk ahead inc case,2021-11-06,01095,quantile,0.250,98.521951921877
2021-10-31,1 wk ahead inc case,2021-11-06,01095,quantile,0.500,141.82473316299695
2021-10-31,1 wk ahead inc case,2021-11-06,01095,point,NA,141.82473316299695
2021-10-31,1 wk ahead inc case,2021-11-06,01095,quantile,0.750,197.2460010797481
2021-10-31,1 wk ahead inc case,2021-11-06,01095,quantile,0.900,261.4913647755113
2021-10-31,1 wk ahead inc case,2021-11-06,01095,quantile,0.975,407.1659332963575
2021-10-31,1 wk ahead inc case,2021-11-06,01097,quantile,0.025,146.97275517485636
2021-10-31,1 wk ahead inc case,2021-11-06,01097,quantile,0.100,218.7073741073369
2021-10-31,1 wk ahead inc case,2021-11-06,01097,quantile,0.250,272.5491498234254
2021-10-31,1 wk ahead inc case,2021-11-06,01097,quantile,0.500,343.98916579875413
2021-10-31,1 wk ahead inc case,2021-11-06,01097,point,NA,343.98916579875413
2021-10-31,1 wk ahead inc case,2021-11-06,01097,quantile,0.750,419.0786429149157
2021-10-31,1 wk ahead inc case,2021-11-06,01097,quantile,0.900,514.9290437402867
2021-10-31,1 wk ahead inc case,2021-11-06,01097,quantile,0.975,739.7572110504524
2021-10-31,1 wk ahead inc case,2021-11-06,01099,quantile,0.025,4.021756873358928
2021-10-31,1 wk ahead inc case,2021-11-06,01099,quantile,0.100,6.587065022091092
2021-10-31,1 wk ahead inc case,2021-11-06,01099,quantile,0.250,8.857165226525462
2021-10-31,1 wk ahead inc case,2021-11-06,01099,quantile,0.500,11.889189419792162
2021-10-31,1 wk ahead inc case,2021-11-06,01099,point,NA,11.889189419792162
2021-10-31,1 wk ahead inc case,2021-11-06,01099,quantile,0.750,15.609441883716508
2021-10-31,1 wk ahead inc case,2021-11-06,01099,quantile,0.900,20.573202709828657
2021-10-31,1 wk ahead inc case,2021-11-06,01099,quantile,0.975,31.541408372974537
2021-10-31,1 wk ahead inc case,2021-11-06,01101,quantile,0.025,60.343429211374136
2021-10-31,1 wk ahead inc case,2021-11-06,01101,quantile,0.100,89.20129257928033
2021-10-31,1 wk ahead inc case,2021-11-06,01101,quantile,0.250,108.62253847159936
2021-10-31,1 wk ahead inc case,2021-11-06,01101,quantile,0.500,134.94600709813432
2021-10-31,1 wk ahead inc case,2021-11-06,01101,point,NA,134.94600709813432
2021-10-31,1 wk ahead inc case,2021-11-06,01101,quantile,0.750,164.3588114041193
2021-10-31,1 wk ahead inc case,2021-11-06,01101,quantile,0.900,204.4692875018113
2021-10-31,1 wk ahead inc case,2021-11-06,01101,quantile,0.975,289.95329960342764
2021-10-31,1 wk ahead inc case,2021-11-06,01103,quantile,0.025,96.58003355183077
2021-10-31,1 wk ahead inc case,2021-11-06,01103,quantile,0.100,191.21099663756647
2021-10-31,1 wk ahead inc case,2021-11-06,01103,quantile,0.250,301.5850277977703
2021-10-31,1 wk ahead inc case,2021-11-06,01103,quantile,0.500,483.74716607165374
2021-10-31,1 wk ahead inc case,2021-11-06,01103,point,NA,483.74716607165374
2021-10-31,1 wk ahead inc case,2021-11-06,01103,quantile,0.750,749.3991228338188
2021-10-31,1 wk ahead inc case,2021-11-06,01103,quantile,0.900,1038.6222554661845
2021-10-31,1 wk ahead inc case,2021-11-06,01103,quantile,0.975,1725.5004970512084
2021-10-31,1 wk ahead inc case,2021-11-06,01105,quantile,0.025,2.3103090005198954
2021-10-31,1 wk ahead inc case,2021-11-06,01105,quantile,0.100,5.131380829674023
2021-10-31,1 wk ahead inc case,2021-11-06,01105,quantile,0.250,8.292607462573645
2021-10-31,1 wk ahead inc case,2021-11-06,01105,quantile,0.500,12.726451226288429
2021-10-31,1 wk ahead inc case,2021-11-06,01105,point,NA,12.726451226288429
2021-10-31,1 wk ahead inc case,2021-11-06,01105,quantile,0.750,18.65071368721934
2021-10-31,1 wk ahead inc case,2021-11-06,01105,quantile,0.900,25.400898800428514
2021-10-31,1 wk ahead inc case,2021-11-06,01105,quantile,0.975,40.94610983454108
2021-10-31,1 wk ahead inc case,2021-11-06,01107,quantile,0.025,9.00289433572295
2021-10-31,1 wk ahead inc case,2021-11-06,01107,quantile,0.100,17.89460835380046
2021-10-31,1 wk ahead inc case,2021-11-06,01107,quantile,0.250,28.345428112988365
2021-10-31,1 wk ahead inc case,2021-11-06,01107,quantile,0.500,44.63298872123331
2021-10-31,1 wk ahead inc case,2021-11-06,01107,point,NA,44.63298872123331
2021-10-31,1 wk ahead inc case,2021-11-06,01107,quantile,0.750,68.33723065376668
2021-10-31,1 wk ahead inc case,2021-11-06,01107,quantile,0.900,94.83150611854056
2021-10-31,1 wk ahead inc case,2021-11-06,01107,quantile,0.975,156.7002527123108
2021-10-31,1 wk ahead inc case,2021-11-06,01109,quantile,0.025,11.82663690765746
2021-10-31,1 wk ahead inc case,2021-11-06,01109,quantile,0.100,27.54147548737812
2021-10-31,1 wk ahead inc case,2021-11-06,01109,quantile,0.250,50.168249563951726
2021-10-31,1 wk ahead inc case,2021-11-06,01109,quantile,0.500,92.44828655035856
2021-10-31,1 wk ahead inc case,2021-11-06,01109,point,NA,92.44828655035856
2021-10-31,1 wk ahead inc case,2021-11-06,01109,quantile,0.750,169.4243575758345
2021-10-31,1 wk ahead inc case,2021-11-06,01109,quantile,0.900,261.461371529989
2021-10-31,1 wk ahead inc case,2021-11-06,01109,quantile,0.975,516.7677821741946
2021-10-31,1 wk ahead inc case,2021-11-06,01111,quantile,0.025,2.164475803424966
2021-10-31,1 wk ahead inc case,2021-11-06,01111,quantile,0.100,5.904344517168146
2021-10-31,1 wk ahead inc case,2021-11-06,01111,quantile,0.250,10.322748609989564
2021-10-31,1 wk ahead inc case,2021-11-06,01111,quantile,0.500,16.2732374988125
2021-10-31,1 wk ahead inc case,2021-11-06,01111,point,NA,16.2732374988125
2021-10-31,1 wk ahead inc case,2021-11-06,01111,quantile,0.750,25.24597155434973
2021-10-31,1 wk ahead inc case,2021-11-06,01111,quantile,0.900,36.49653272545183
2021-10-31,1 wk ahead inc case,2021-11-06,01111,quantile,0.975,64.6156109062906
2021-10-31,1 wk ahead inc case,2021-11-06,01113,quantile,0.025,31.01308274675902
2021-10-31,1 wk ahead inc case,2021-11-06,01113,quantile,0.100,69.73919911936493
2021-10-31,1 wk ahead inc case,2021-11-06,01113,quantile,0.250,131.77957646555234
2021-10-31,1 wk ahead inc case,2021-11-06,01113,quantile,0.500,245.15537042992577
2021-10-31,1 wk ahead inc case,2021-11-06,01113,point,NA,245.15537042992577
2021-10-31,1 wk ahead inc case,2021-11-06,01113,quantile,0.750,434.19484675383217
2021-10-31,1 wk ahead inc case,2021-11-06,01113,quantile,0.900,654.1786986554
2021-10-31,1 wk ahead inc case,2021-11-06,01113,quantile,0.975,1288.8710527921876
2021-10-31,1 wk ahead inc case,2021-11-06,01115,quantile,0.025,44.48729218647657
2021-10-31,1 wk ahead inc case,2021-11-06,01115,quantile,0.100,89.40843817970685
2021-10-31,1 wk ahead inc case,2021-11-06,01115,quantile,0.250,148.1085601189381
2021-10-31,1 wk ahead inc case,2021-11-06,01115,quantile,0.500,249.2663439401876
2021-10-31,1 wk ahead inc case,2021-11-06,01115,point,NA,249.2663439401876
2021-10-31,1 wk ahead inc case,2021-11-06,01115,quantile,0.750,414.3171653726752
2021-10-31,1 wk ahead inc case,2021-11-06,01115,quantile,0.900,597.2645690076522
2021-10-31,1 wk ahead inc case,2021-11-06,01115,quantile,0.975,1059.02486387039
2021-10-31,1 wk ahead inc case,2021-11-06,01117,quantile,0.025,98.68028936500716
2021-10-31,1 wk ahead inc case,2021-11-06,01117,quantile,0.100,147.24310545612417
2021-10-31,1 wk ahead inc case,2021-11-06,01117,quantile,0.250,182.81151539772384
2021-10-31,1 wk ahead inc case,2021-11-06,01117,quantile,0.500,230.6015525226596
2021-10-31,1 wk ahead inc case,2021-11-06,01117,point,NA,230.6015525226596
2021-10-31,1 wk ahead inc case,2021-11-06,01117,quantile,0.750,282.913183636653
2021-10-31,1 wk ahead inc case,2021-11-06,01117,quantile,0.900,348.7084290538371
2021-10-31,1 wk ahead inc case,2021-11-06,01117,quantile,0.975,494.91936288659815
2021-10-31,1 wk ahead inc case,2021-11-06,01119,quantile,0.025,3.958700884860976
2021-10-31,1 wk ahead inc case,2021-11-06,01119,quantile,0.100,7.501885560096958
2021-10-31,1 wk ahead inc case,2021-11-06,01119,quantile,0.250,10.926069216909282
2021-10-31,1 wk ahead inc case,2021-11-06,01119,quantile,0.500,15.692840885273256
2021-10-31,1 wk ahead inc case,2021-11-06,01119,point,NA,15.692840885273256
2021-10-31,1 wk ahead inc case,2021-11-06,01119,quantile,0.750,21.642900930472106
2021-10-31,1 wk ahead inc case,2021-11-06,01119,quantile,0.900,28.782399346127733
2021-10-31,1 wk ahead inc case,2021-11-06,01119,quantile,0.975,43.7310934262099
2021-10-31,1 wk ahead inc case,2021-11-06,01121,quantile,0.025,68.02261532538846
2021-10-31,1 wk ahead inc case,2021-11-06,01121,quantile,0.100,89.0050496557289
2021-10-31,1 wk ahead inc case,2021-11-06,01121,quantile,0.250,100.14201290286442
2021-10-31,1 wk ahead inc case,2021-11-06,01121,quantile,0.500,117.12532234565784
2021-10-31,1 wk ahead inc case,2021-11-06,01121,point,NA,117.12532234565784
2021-10-31,1 wk ahead inc case,2021-11-06,01121,quantile,0.750,132.94046545951863
2021-10-31,1 wk ahead inc case,2021-11-06,01121,quantile,0.900,155.5938433676371
2021-10-31,1 wk ahead inc case,2021-11-06,01121,quantile,0.975,203.0641769817436
2021-10-31,1 wk ahead inc case,2021-11-06,01123,quantile,0.025,23.80342322671921
2021-10-31,1 wk ahead inc case,2021-11-06,01123,quantile,0.100,34.67013987286737
2021-10-31,1 wk ahead inc case,2021-11-06,01123,quantile,0.250,42.51818570662848
2021-10-31,1 wk ahead inc case,2021-11-06,01123,quantile,0.500,53.07296046545771
2021-10-31,1 wk ahead inc case,2021-11-06,01123,point,NA,53.07296046545771
2021-10-31,1 wk ahead inc case,2021-11-06,01123,quantile,0.750,64.30357451667146
2021-10-31,1 wk ahead inc case,2021-11-06,01123,quantile,0.900,79.0808042751871
2021-10-31,1 wk ahead inc case,2021-11-06,01123,quantile,0.975,111.03638212444244
2021-10-31,1 wk ahead inc case,2021-11-06,01125,quantile,0.025,61.41758274734668
2021-10-31,1 wk ahead inc case,2021-11-06,01125,quantile,0.100,94.27890684156922
2021-10-31,1 wk ahead inc case,2021-11-06,01125,quantile,0.250,120.7931045699634
2021-10-31,1 wk ahead inc case,2021-11-06,01125,quantile,0.500,156.2211747845892
2021-10-31,1 wk ahead inc case,2021-11-06,01125,point,NA,156.2211747845892
2021-10-31,1 wk ahead inc case,2021-11-06,01125,quantile,0.750,199.97859564998487
2021-10-31,1 wk ahead inc case,2021-11-06,01125,quantile,0.900,257.1886265961069
2021-10-31,1 wk ahead inc case,2021-11-06,01125,quantile,0.975,377.70169217008765
2021-10-31,1 wk ahead inc case,2021-11-06,01127,quantile,0.025,60.61197978201192
2021-10-31,1 wk ahead inc case,2021-11-06,01127,quantile,0.100,94.62467963773064
2021-10-31,1 wk ahead inc case,2021-11-06,01127,quantile,0.250,123.12393674422243
2021-10-31,1 wk ahead inc case,2021-11-06,01127,quantile,0.500,162.04428864281468
2021-10-31,1 wk ahead inc case,2021-11-06,01127,point,NA,162.04428864281468
2021-10-31,1 wk ahead inc case,2021-11-06,01127,quantile,0.750,204.3551771268548
2021-10-31,1 wk ahead inc case,2021-11-06,01127,quantile,0.900,250.03336833699493
2021-10-31,1 wk ahead inc case,2021-11-06,01127,quantile,0.975,347.8475761584342
2021-10-31,1 wk ahead inc case,2021-11-06,01129,quantile,0.025,0.7616728748983901
2021-10-31,1 wk ahead inc case,2021-11-06,01129,quantile,0.100,2.510159278513727
2021-10-31,1 wk ahead inc case,2021-11-06,01129,quantile,0.250,4.564648971213204
2021-10-31,1 wk ahead inc case,2021-11-06,01129,quantile,0.500,7.348721298042469
2021-10-31,1 wk ahead inc case,2021-11-06,01129,point,NA,7.348721298042469
2021-10-31,1 wk ahead inc case,2021-11-06,01129,quantile,0.750,11.394699506853248
2021-10-31,1 wk ahead inc case,2021-11-06,01129,quantile,0.900,16.341855056895806
2021-10-31,1 wk ahead inc case,2021-11-06,01129,quantile,0.975,29.18469105876041
2021-10-31,1 wk ahead inc case,2021-11-06,01131,quantile,0.025,6.117885352234279
2021-10-31,1 wk ahead inc case,2021-11-06,01131,quantile,0.100,9.828377574305236
2021-10-31,1 wk ahead inc case,2021-11-06,01131,quantile,0.250,13.023902212460523
2021-10-31,1 wk ahead inc case,2021-11-06,01131,quantile,0.500,17.362598150988507
2021-10-31,1 wk ahead inc case,2021-11-06,01131,point,NA,17.362598150988507
2021-10-31,1 wk ahead inc case,2021-11-06,01131,quantile,0.750,22.59312266818358
2021-10-31,1 wk ahead inc case,2021-11-06,01131,quantile,0.900,28.91657538060178
2021-10-31,1 wk ahead inc case,2021-11-06,01131,quantile,0.975,42.46171029246009
2021-10-31,1 wk ahead inc case,2021-11-06,01133,quantile,0.025,22.630482382768506
2021-10-31,1 wk ahead inc case,2021-11-06,01133,quantile,0.100,42.04705619897768
2021-10-31,1 wk ahead inc case,2021-11-06,01133,quantile,0.250,61.48554561475902
2021-10-31,1 wk ahead inc case,2021-11-06,01133,quantile,0.500,89.93862185574304
2021-10-31,1 wk ahead inc case,2021-11-06,01133,point,NA,89.93862185574304
2021-10-31,1 wk ahead inc case,2021-11-06,01133,quantile,0.750,124.85536891684536
2021-10-31,1 wk ahead inc case,2021-11-06,01133,quantile,0.900,162.00920342712712
2021-10-31,1 wk ahead inc case,2021-11-06,01133,quantile,0.975,248.1430662778801
2021-10-31,1 wk ahead inc case,2021-11-06,04001,quantile,0.025,235.567668529616
2021-10-31,1 wk ahead inc case,2021-11-06,04001,quantile,0.100,356.0762837067937
2021-10-31,1 wk ahead inc case,2021-11-06,04001,quantile,0.250,434.24187223862094
2021-10-31,1 wk ahead inc case,2021-11-06,04001,quantile,0.500,548.9037226418883
2021-10-31,1 wk ahead inc case,2021-11-06,04001,point,NA,548.9037226418883
2021-10-31,1 wk ahead inc case,2021-11-06,04001,quantile,0.750,638.4015073805782
2021-10-31,1 wk ahead inc case,2021-11-06,04001,quantile,0.900,731.3377421719562
2021-10-31,1 wk ahead inc case,2021-11-06,04001,quantile,0.975,930.8012392573517
2021-10-31,1 wk ahead inc case,2021-11-06,04003,quantile,0.025,222.507528269718
2021-10-31,1 wk ahead inc case,2021-11-06,04003,quantile,0.100,277.9421471997824
2021-10-31,1 wk ahead inc case,2021-11-06,04003,quantile,0.250,304.4663648639818
2021-10-31,1 wk ahead inc case,2021-11-06,04003,quantile,0.500,348.9403813465863
2021-10-31,1 wk ahead inc case,2021-11-06,04003,point,NA,348.9403813465863
2021-10-31,1 wk ahead inc case,2021-11-06,04003,quantile,0.750,390.8169376185878
2021-10-31,1 wk ahead inc case,2021-11-06,04003,quantile,0.900,442.0811244229168
2021-10-31,1 wk ahead inc case,2021-11-06,04003,quantile,0.975,550.2802573922735
